,I,V
0,0.0,0.0
1,2e-08,800.0000000000001
2,4e-08,6400.000000000001
3,6.000000000000001e-08,21600.00000000001
4,8e-08,51200.00000000001
5,1e-07,100000.0
6,1.2000000000000002e-07,172800.0000000001
7,1.4e-07,274400.00000000006
8,1.6e-07,409600.00000000006
9,1.8e-07,583200.0
10,2e-07,800000.0
11,2.2e-07,1064800.0000000002
12,2.4000000000000003e-07,1382400.0000000007
13,2.6e-07,1757600.0
14,2.8e-07,2195200.0000000005
15,3e-07,2700000.0
16,3.2e-07,3276800.0000000005
17,3.4000000000000003e-07,3930400.000000001
18,3.6e-07,4665600.0
19,3.8e-07,5487200.000000002
20,4e-07,6400000.0
21,4.2e-07,7408800.0
22,4.4e-07,8518400.000000002
23,4.6e-07,9733600.0
24,4.800000000000001e-07,11059200.000000006
25,5e-07,12500000.0
26,5.2e-07,14060800.0
27,5.4e-07,15746400.000000002
28,5.6e-07,17561600.000000004
29,5.800000000000001e-07,19511200.000000007
30,6e-07,21600000.0
31,6.2e-07,23832800.0
32,6.4e-07,26214400.000000004
33,6.6e-07,28749600.000000004
34,6.800000000000001e-07,31443200.000000007
35,7e-07,34300000.0
36,7.2e-07,37324800.0
37,7.4e-07,40522400.0
38,7.6e-07,43897600.000000015
39,7.8e-07,47455200.000000015
40,8e-07,51200000.0
41,8.2e-07,55136799.99999999
42,8.4e-07,59270400.0
43,8.6e-07,63605600.00000001
44,8.8e-07,68147200.00000001
45,9.000000000000001e-07,72900000.00000001
46,9.2e-07,77868800.0
47,9.4e-07,83058400.00000001
48,9.600000000000001e-07,88473600.00000004
49,9.8e-07,94119200.0
50,1e-06,100000000.0
51,1e-06,100000000.0
52,9.8e-07,94119200.0
53,9.6e-07,88473599.99999999
54,9.399999999999999e-07,83058399.99999999
55,9.2e-07,77868800.0
56,9e-07,72900000.0
57,8.799999999999999e-07,68147200.0
58,8.599999999999999e-07,63605599.999999985
59,8.4e-07,59270400.0
60,8.2e-07,55136799.99999999
61,8e-07,51200000.0
62,7.799999999999999e-07,47455199.99999999
63,7.599999999999999e-07,43897599.99999999
64,7.399999999999999e-07,40522399.999999985
65,7.199999999999999e-07,37324799.999999985
66,7e-07,34300000.0
67,6.8e-07,31443199.999999993
68,6.599999999999999e-07,28749599.999999993
69,6.4e-07,26214400.000000004
70,6.2e-07,23832800.0
71,6e-07,21600000.0
72,5.8e-07,19511199.999999996
73,5.599999999999999e-07,17561599.999999996
74,5.399999999999999e-07,15746399.999999994
75,5.199999999999999e-07,14060799.999999993
76,5e-07,12500000.0
77,4.8e-07,11059199.999999998
78,4.5999999999999994e-07,9733599.999999996
79,4.399999999999999e-07,8518399.999999996
80,4.199999999999999e-07,7408799.999999994
81,4e-07,6400000.0
82,3.7999999999999996e-07,5487199.999999999
83,3.5999999999999994e-07,4665599.999999998
84,3.399999999999999e-07,3930399.999999997
85,3.199999999999999e-07,3276799.9999999967
86,3e-07,2700000.0
87,2.7999999999999997e-07,2195199.9999999995
88,2.5999999999999995e-07,1757599.999999999
89,2.399999999999999e-07,1382399.9999999988
90,2.199999999999999e-07,1064799.9999999986
91,2e-07,800000.0
92,1.7999999999999997e-07,583199.9999999998
93,1.5999999999999995e-07,409599.9999999996
94,1.3999999999999993e-07,274399.9999999996
95,1.199999999999999e-07,172799.99999999962
96,9.999999999999989e-08,99999.99999999968
97,7.999999999999998e-08,51199.99999999995
98,5.999999999999995e-08,21599.999999999953
99,3.999999999999983e-08,6399.999999999917
100,2.000000000000002e-08,800.0000000000025
101,0.0,0.0
102,-2.000000000000002e-08,-800.0000000000025
103,-4.000000000000004e-08,-6400.00000000002
104,-6.000000000000006e-08,-21600.000000000065
105,-8.000000000000008e-08,-51200.00000000016
106,-1.000000000000001e-07,-100000.00000000032
107,-1.2000000000000012e-07,-172800.00000000052
